step,train/cls_loss,train/dist_focalloss,train/iou_loss,val/mAP@0.5,val/mAP@0.50:0.95,x/lr0,x/lr1,x/lr2
71,0.8934231400489807,0.0,0.7722007036209106,0.6408450603485107,0.23565882444381714,0.00025938896578736603,0.00025938896578736603,0.00025938896578736603
72,0.8919411897659302,0.0,0.7760095000267029,0.6408450603485107,0.23565882444381714,0.00025938896578736603,0.00025938896578736603,0.00025938896578736603
73,0.8910329341888428,0.0,0.7722810506820679,0.6647655963897705,0.23796410858631134,0.00023225671611726284,0.00023225671611726284,0.00023225671611726284
74,0.8965707421302795,0.0,0.7703506946563721,0.6647655963897705,0.23796410858631134,0.00023225671611726284,0.00023225671611726284,0.00023225671611726284
75,0.8921390175819397,0.0,0.7779247164726257,0.6647655963897705,0.23796410858631134,0.00023225671611726284,0.00023225671611726284,0.00023225671611726284
76,0.8910301327705383,0.0,0.755660355091095,0.6544422507286072,0.2365022450685501,0.00020703942573163658,0.00020703942573163658,0.00020703942573163658
77,0.8901456594467163,0.0,0.772767961025238,0.6544422507286072,0.2365022450685501,0.00020703942573163658,0.00020703942573163658,0.00020703942573163658
78,0.8967000842094421,0.0,0.7750110626220703,0.6544422507286072,0.2365022450685501,0.00020703942573163658,0.00020703942573163658,0.00020703942573163658
79,0.885630190372467,0.0,0.7804888486862183,0.6805283427238464,0.24244195222854614,0.00018396090308669955,0.00018396090308669955,0.00018396090308669955
80,0.8929815888404846,0.0,0.7698670029640198,0.6805283427238464,0.24244195222854614,0.00018396090308669955,0.00018396090308669955,0.00018396090308669955
81,0.8931188583374023,0.0,0.7938826084136963,0.6805283427238464,0.24244195222854614,0.00018396090308669955,0.00018396090308669955,0.00018396090308669955
82,0.8867864608764648,0.0,0.7680683135986328,0.659121572971344,0.2378220111131668,0.0001632260245969519,0.0001632260245969519,0.0001632260245969519
83,0.9062594771385193,0.0,0.7942221164703369,0.659121572971344,0.2378220111131668,0.0001632260245969519,0.0001632260245969519,0.0001632260245969519
84,0.8926518559455872,0.0,0.7826529741287231,0.659121572971344,0.2378220111131668,0.0001632260245969519,0.0001632260245969519,0.0001632260245969519
85,0.881869912147522,0.0,0.7731238603591919,0.6715080142021179,0.24105264246463776,0.00014501879923045635,0.00014501879923045635,0.00014501879923045635
86,0.8634176850318909,0.0,0.7428813576698303,0.6715080142021179,0.24105264246463776,0.00014501879923045635,0.00014501879923045635,0.00014501879923045635
87,0.8626323342323303,0.0,0.715158998966217,0.6715080142021179,0.24105264246463776,0.00014501879923045635,0.00014501879923045635,0.00014501879923045635
88,0.8629978895187378,0.0,0.72511887550354,0.6701709628105164,0.24051165580749512,0.00012950088421348482,0.00012950088421348482,0.00012950088421348482
89,0.8644565343856812,0.0,0.724446177482605,0.6701709628105164,0.24051165580749512,0.00012950088421348482,0.00012950088421348482,0.00012950088421348482
90,0.8676722049713135,0.0,0.723198652267456,0.6701709628105164,0.24051165580749512,0.00012950088421348482,0.00012950088421348482,0.00012950088421348482
91,0.8683675527572632,0.0,0.7142455577850342,0.6519069075584412,0.24088668823242188,0.00011680996976792812,0.00011680996976792812,0.00011680996976792812
92,0.8579031825065613,0.0,0.707483172416687,0.6519069075584412,0.24088668823242188,0.00011680996976792812,0.00011680996976792812,0.00011680996976792812
93,0.8571150302886963,0.0,0.7202768325805664,0.6519069075584412,0.24088668823242188,0.00011680996976792812,0.00011680996976792812,0.00011680996976792812
94,0.863197922706604,0.0,0.6967828869819641,0.6719754934310913,0.24201230704784393,0.00010705872409744188,0.00010705872409744188,0.00010705872409744188
95,0.8665017485618591,0.0,0.7226020097732544,0.6719754934310913,0.24201230704784393,0.00010705872409744188,0.00010705872409744188,0.00010705872409744188
96,0.8543312549591064,0.0,0.7080810070037842,0.6719754934310913,0.24201230704784393,0.00010705872409744188,0.00010705872409744188,0.00010705872409744188
97,0.8580639362335205,0.0,0.7203074097633362,0.6703892946243286,0.2427244633436203,0.00010033370199380443,0.00010033370199380443,0.00010033370199380443
98,0.8567101359367371,0.0,0.6984257698059082,0.6703892946243286,0.2427244633436203,0.00010033370199380443,0.00010033370199380443,0.00010033370199380443
99,0.85296630859375,0.0,0.7004316449165344,0.6703892946243286,0.2427244633436203,0.00010033370199380443,0.00010033370199380443,0.00010033370199380443
100,0.8486706018447876,0.0,0.712904691696167,0.6692012548446655,0.2400289624929428,9.66945881373249e-05,9.66945881373249e-05,9.66945881373249e-05
